# K, H-K
1.420299999999999940e+01,1.518000000000000682e+00
1.556900000000000084e+01,1.397000000000000242e+00
1.692999999999999972e+01,2.370000000000018758e-01
1.667999999999999972e+01,1.460999999999998522e+00
1.730000000000000071e+01,9.009999999999998010e-01
1.686299999999999955e+01,1.719000000000001194e+00
1.784299999999999997e+01,7.399999999999984368e-01
1.725499999999999901e+01,1.402000000000001023e+00
1.743900000000000006e+01,1.365999999999999659e+00
1.571100000000000030e+01,1.121999999999998110e+00
1.569200000000000017e+01,1.417000000000001592e+00
1.384099999999999930e+01,1.616000000000001435e+00
1.367399999999999949e+01,1.189999999999997726e-01
1.583500000000000085e+01,3.399999999999891998e-02
1.416000000000000014e+01,9.230000000000000426e-01
1.457300000000000040e+01,1.893000000000000682e+00
1.568999999999999950e+01,1.554000000000000270e+00
1.557399999999999984e+01,5.559999999999991616e-01
1.368299999999999983e+01,1.608999999999999986e+00
1.371400000000000041e+01,3.192999999999999616e+00
1.519500000000000028e+01,1.820000000000000284e+00
1.545800000000000018e+01,1.275000000000000355e+00
1.751200000000000045e+01,1.486000000000000654e+00
1.462100000000000044e+01,1.566999999999998394e+00
1.748600000000000065e+01,2.219999999999977547e-01
1.577299999999999969e+01,1.336999999999999744e+00
1.453700000000000081e+01,1.488999999999998991e+00
1.472600000000000087e+01,1.683999999999999275e+00
1.681599999999999895e+01,8.580000000000005400e-01
1.605000000000000071e+01,1.118999999999999773e+00
1.723699999999999832e+01,1.168000000000002814e+00
1.612800000000000011e+01,2.483999999999998209e+00
1.439300000000000068e+01,1.231999999999999318e+00
1.650600000000000023e+01,1.836999999999999744e+00
1.548300000000000054e+01,3.227999999999997982e+00
1.751099999999999923e+01,9.789999999999992042e-01
1.456700000000000017e+01,1.547999999999998266e+00
1.764499999999999957e+01,1.504999999999999005e+00
1.548399999999999999e+01,1.380999999999998451e+00
1.611499999999999844e+01,2.310000000000002274e+00
1.228200000000000003e+01,1.445000000000000284e+00
1.383200000000000074e+01,1.582999999999998408e+00
1.769800000000000040e+01,8.209999999999979536e-01
1.650499999999999901e+01,1.560999999999999943e+00
1.416699999999999982e+01,1.420999999999999375e+00
1.125600000000000023e+01,1.613999999999998991e+00
1.772599999999999909e+01,6.630000000000002558e-01
1.467900000000000027e+01,1.430000000000001492e+00
1.752700000000000102e+01,7.159999999999975273e-01
1.618499999999999872e+01,2.392000000000003013e+00
1.639799999999999969e+01,3.919999999999994600e-01
1.192300000000000004e+01,1.490000000000000213e+00
1.748199999999999932e+01,1.210000000000000853e+00
1.732100000000000151e+01,1.167999999999999261e+00
1.574900000000000055e+01,1.624000000000000554e+00
1.429899999999999949e+01,1.435999999999999943e+00
1.450600000000000023e+01,1.471000000000000085e+00
1.582799999999999940e+01,9.960000000000022169e-01
1.441399999999999970e+01,1.403999999999999915e+00
1.501600000000000001e+01,1.692999999999999616e+00
1.460100000000000087e+01,1.423999999999997712e+00
1.294999999999999929e+01,1.517000000000001236e+00
1.450600000000000023e+01,1.800999999999998380e+00
1.312700000000000067e+01,1.635999999999999233e+00
1.688200000000000145e+01,1.192999999999997840e+00
1.456000000000000050e+01,1.523999999999999133e+00
1.549200000000000088e+01,8.230000000000003979e-01
1.705199999999999960e+01,4.520000000000017337e-01
1.510500000000000043e+01,1.794999999999998153e+00
1.658200000000000074e+01,1.818999999999999062e+00
1.744800000000000040e+01,9.519999999999981810e-01
1.496199999999999974e+01,2.690000000000001279e-01
1.275799999999999912e+01,1.677000000000001378e+00
1.537899999999999956e+01,1.470000000000000639e+00
1.740599999999999881e+01,1.660000000000000142e+00
1.637800000000000011e+01,1.373000000000001108e+00
1.555599999999999916e+01,1.227999999999999758e+00
1.533799999999999919e+01,1.410000000000001918e+00
1.538299999999999912e+01,1.480000000000000426e+00
1.418399999999999928e+01,1.223000000000000753e+00
1.538599999999999923e+01,1.431000000000000938e+00
1.579599999999999937e+01,2.170999999999999375e+00
1.526900000000000013e+01,1.238999999999998991e+00
1.478599999999999959e+01,1.342000000000000526e+00
1.753699999999999903e+01,7.550000000000025580e-01
1.767899999999999849e+01,1.543000000000002814e+00
1.598000000000000043e+01,3.060000000000009379e-01
1.500900000000000034e+01,1.445999999999997954e+00
1.509600000000000009e+01,1.504999999999999005e+00
1.511299999999999955e+01,1.649000000000000909e+00
1.476099999999999923e+01,1.667000000000001592e+00
1.757100000000000151e+01,1.250000000000000000e-01
1.569400000000000084e+01,2.295999999999997598e+00
1.363000000000000078e+01,1.401999999999999247e+00
1.456000000000000050e+01,1.441999999999998394e+00
1.483399999999999963e+01,1.413000000000000256e+00
1.435399999999999920e+01,1.424000000000001265e+00
1.524699999999999989e+01,1.402999999999998693e+00
1.482000000000000028e+01,1.608000000000000540e+00
1.324900000000000055e+01,1.538000000000000256e+00
1.785900000000000176e+01,5.749999999999992895e-01
1.739399999999999835e+01,7.610000000000027853e-01
1.457199999999999918e+01,8.030000000000008242e-01
1.128500000000000014e+01,1.730000000000000426e+00
1.070700000000000074e+01,1.737999999999999545e+00
1.315000000000000036e+01,4.469999999999991758e-01
1.595100000000000051e+01,1.012000000000000455e+00
1.737600000000000122e+01,5.919999999999987494e-01
1.520199999999999996e+01,3.505999999999998451e+00
1.552800000000000047e+01,1.502999999999998337e+00
1.515399999999999991e+01,8.719999999999998863e-01
1.500799999999999912e+01,1.426999999999999602e+00
1.540199999999999925e+01,1.700000000000001066e+00
1.567800000000000082e+01,1.592999999999999972e+00
1.730799999999999983e+01,1.608000000000000540e+00
1.717099999999999937e+01,1.640000000000000568e+00
1.382499999999999929e+01,1.424000000000001265e+00
1.559600000000000009e+01,2.402000000000001023e+00
1.742500000000000071e+01,1.384000000000000341e+00
1.077699999999999925e+01,1.748000000000001108e+00
1.543900000000000006e+01,1.664999999999999147e+00
1.652899999999999991e+01,2.344999999999998863e+00
1.479499999999999993e+01,1.616999999999999105e+00
1.539400000000000013e+01,1.493000000000000327e+00
1.342300000000000004e+01,1.590000000000006963e-01
1.124900000000000055e+01,1.440999999999998948e+00
1.605399999999999849e+01,1.559000000000001052e+00
1.458999999999999986e+01,1.346000000000000085e+00
1.455000000000000071e+01,1.447999999999998622e+00
1.673900000000000077e+01,1.387999999999998124e+00
1.737699999999999889e+01,1.707000000000000739e+00
1.730999999999999872e+01,1.503000000000000114e+00
1.361500000000000021e+01,1.414999999999999147e+00
1.278400000000000070e+01,1.412999999999998479e+00
1.500000000000000000e+01,4.350000000000004974e-01
1.436299999999999955e+01,1.355000000000000426e+00
1.435800000000000054e+01,1.219999999999998863e+00
1.433500000000000085e+01,1.324999999999999289e+00
1.268299999999999983e+01,1.323000000000000398e+00
1.386299999999999955e+01,1.496000000000000441e+00
1.753999999999999915e+01,8.949999999999995737e-01
1.764000000000000057e+01,1.205999999999999517e+00
1.758800000000000097e+01,9.119999999999990337e-01
1.558500000000000085e+01,1.248999999999998778e+00
1.423700000000000010e+01,1.625000000000000000e+00
1.469200000000000017e+01,1.327999999999999403e+00
1.569899999999999984e+01,1.526999999999999247e+00
1.558000000000000007e+01,1.314999999999999503e+00
1.496000000000000085e+01,1.657000000000000028e+00
1.393699999999999939e+01,1.213000000000000966e+00
1.712800000000000011e+01,4.289999999999984936e-01
1.476800000000000068e+01,1.904999999999997584e+00
1.772500000000000142e+01,8.919999999999994600e-01
1.818199999999999861e+01,7.450000000000009948e-01
1.791199999999999903e+01,8.510000000000026432e-01
1.585299999999999976e+01,2.183999999999999275e+00
1.482099999999999973e+01,2.938000000000000611e+00
1.527299999999999969e+01,3.030000000000001137e+00
1.410999999999999943e+01,1.531000000000000583e+00
1.654799999999999827e+01,9.230000000000018190e-01
1.508300000000000018e+01,1.331000000000001293e+00
1.583500000000000085e+01,8.999999999999985789e-01
1.485500000000000043e+01,1.914999999999999147e+00
1.484800000000000075e+01,1.561999999999999389e+00
1.688899999999999935e+01,1.158000000000001251e+00
1.523399999999999999e+01,1.520000000000001350e+00
1.413899999999999935e+01,2.766000000000001791e+00
1.567200000000000060e+01,1.452999999999999403e+00
1.492800000000000082e+01,1.736999999999998323e+00
1.500300000000000011e+01,1.251000000000001222e+00
1.655699999999999861e+01,2.759999999999998010e-01
1.785900000000000176e+01,-1.920000000000001705e-01
1.512599999999999945e+01,1.519000000000000128e+00
1.712099999999999866e+01,1.554999999999999716e+00
1.656700000000000017e+01,1.230999999999998096e+00
1.486400000000000077e+01,3.972999999999998977e+00
1.760699999999999932e+01,1.533000000000001251e+00
1.470500000000000007e+01,1.578000000000001180e+00
1.549799999999999933e+01,1.445000000000002061e+00
1.523799999999999955e+01,2.173000000000001819e+00
1.636199999999999832e+01,1.463000000000000966e+00
1.719999999999999929e+01,2.280000000000015348e-01
1.455899999999999928e+01,1.334000000000001407e+00
1.772599999999999909e+01,7.300000000000004263e-01
1.412700000000000067e+01,1.171999999999998820e+00
1.293599999999999994e+01,3.859999999999992326e-01
1.672800000000000153e+01,2.147999999999999687e+00
1.666300000000000026e+01,1.594000000000001194e+00
1.467300000000000004e+01,1.871000000000000441e+00
1.464400000000000013e+01,1.581999999999998963e+00
1.467399999999999949e+01,1.467999999999999972e+00
1.537500000000000000e+01,1.510999999999999233e+00
1.450600000000000023e+01,1.416000000000000369e+00
1.524799999999999933e+01,1.668000000000001037e+00
1.702700000000000102e+01,1.789999999999999147e+00
1.595299999999999940e+01,4.670000000000023022e-01
1.410500000000000043e+01,2.379999999999995453e-01
1.355599999999999916e+01,1.296000000000001151e+00
1.663100000000000023e+01,3.299999999999982947e-01
1.733299999999999841e+01,1.655000000000001137e+00
1.700499999999999901e+01,1.910000000000000142e+00
1.643299999999999983e+01,2.097999999999998977e+00
1.600799999999999912e+01,2.492000000000000881e+00
1.411200000000000010e+01,2.555999999999999162e+00
1.566900000000000048e+01,1.603999999999999204e+00
1.638299999999999912e+01,1.629000000000001336e+00
1.784100000000000108e+01,1.302999999999997272e+00
1.556900000000000084e+01,1.223999999999998423e+00
1.780699999999999861e+01,-1.198999999999998067e+00
1.569800000000000040e+01,1.336999999999999744e+00
1.534900000000000020e+01,1.849000000000000199e+00
1.687399999999999878e+01,7.610000000000027853e-01
1.641199999999999903e+01,1.670999999999999375e+00
1.661199999999999832e+01,1.717999999999999972e+00
1.305799999999999983e+01,3.417000000000001592e+00
1.555499999999999972e+01,1.571000000000001506e+00
1.742399999999999949e+01,1.243999999999999773e+00
1.610000000000000142e+01,2.827999999999999403e+00
1.615299999999999869e+01,1.466000000000001080e+00
1.667399999999999949e+01,9.920000000000008811e-01
1.688400000000000034e+01,1.463999999999998636e+00
1.775700000000000145e+01,5.819999999999971863e-01
1.414300000000000068e+01,1.363999999999998991e+00
1.257000000000000028e+01,1.824999999999999289e+00
1.479299999999999926e+01,1.589999999999999858e+00
1.544200000000000017e+01,1.571999999999999176e+00
1.287599999999999945e+01,1.408000000000001251e+00
1.530400000000000027e+01,1.192999999999999616e+00
1.751000000000000156e+01,9.299999999999997158e-01
1.665399999999999991e+01,1.701000000000000512e+00
1.732100000000000151e+01,1.279999999999997584e+00
1.473000000000000043e+01,1.512000000000000455e+00
1.687600000000000122e+01,1.384999999999998010e+00
1.650199999999999889e+01,1.941000000000002501e+00
1.394299999999999962e+01,9.100000000000108002e-02
1.544800000000000040e+01,1.599000000000000199e+00
1.504499999999999993e+01,1.395000000000001350e+00
1.417600000000000016e+01,1.429000000000000270e+00
1.653500000000000014e+01,1.387000000000000455e+00
1.442300000000000004e+01,1.493999999999999773e+00
1.433399999999999963e+01,1.333999999999999631e+00
1.286899999999999977e+01,1.391000000000000014e+00
1.572499999999999964e+01,1.744000000000001549e+00
1.689699999999999847e+01,1.653000000000002245e+00
1.728600000000000136e+01,1.402999999999998693e+00
1.430700000000000038e+01,1.307999999999999829e+00
1.706599999999999895e+01,1.277000000000001023e+00
1.767000000000000171e+01,1.121999999999999886e+00
1.478599999999999959e+01,1.682000000000000384e+00
1.500099999999999945e+01,1.595000000000000639e+00
1.769099999999999895e+01,8.790000000000013358e-01
1.664199999999999946e+01,1.631000000000000227e+00
1.578299999999999947e+01,1.458000000000000185e+00
1.264700000000000024e+01,1.638999999999999346e+00
1.329299999999999926e+01,1.243000000000000327e+00
1.551999999999999957e+01,1.277000000000001023e+00
1.437500000000000000e+01,1.385999999999999233e+00
1.597499999999999964e+01,1.377000000000000668e+00
1.698699999999999832e+01,2.017000000000003013e+00
1.425900000000000034e+01,1.584999999999999076e+00
1.539799999999999969e+01,1.201000000000000512e+00
1.590799999999999947e+01,1.427000000000001378e+00
1.769800000000000040e+01,8.610000000000006537e-01
1.434099999999999930e+01,1.633000000000000895e+00
1.738500000000000156e+01,1.254999999999999005e+00
1.449799999999999933e+01,1.509999999999999787e+00
1.422400000000000020e+01,1.568999999999999062e+00
1.581300000000000061e+01,1.272000000000000242e+00
1.700400000000000134e+01,-1.829999999999998295e-01
1.426999999999999957e+01,1.191000000000000725e+00
1.373300000000000054e+01,1.429999999999989058e-01
1.598399999999999999e+01,1.677999999999999048e+00
1.431499999999999950e+01,1.250000000000000000e+00
1.539600000000000080e+01,1.753999999999997783e+00
1.467699999999999960e+01,3.700000000000009948e-01
1.499200000000000088e+01,1.519999999999999574e+00
1.641700000000000159e+01,1.535999999999997812e+00
1.630199999999999960e+01,8.650000000000019895e-01
1.464799999999999969e+01,1.405000000000001137e+00
1.456099999999999994e+01,1.503000000000000114e+00
1.759799999999999898e+01,1.176999999999999602e+00
1.616199999999999903e+01,1.458000000000001961e+00
1.714999999999999858e+01,1.317000000000000171e+00
1.592699999999999960e+01,1.967999999999999972e+00
1.385999999999999943e+01,2.542999999999999261e+00
1.507499999999999929e+01,1.268000000000000682e+00
1.616499999999999915e+01,1.150000000000019895e-01
1.642000000000000171e+01,1.223999999999996646e+00
1.633899999999999864e+01,1.676999999999999602e+00
1.541499999999999915e+01,1.563000000000002387e+00
1.787900000000000134e+01,1.506999999999997897e+00
1.371000000000000085e+01,1.696999999999999176e+00
1.735699999999999932e+01,1.984000000000001762e+00
1.539700000000000024e+01,1.602999999999999758e+00
1.445899999999999963e+01,1.557999999999999829e+00
1.077500000000000036e+01,2.439999999999997726e-01
1.077500000000000036e+01,4.149999999999991473e-01
1.327599999999999980e+01,1.162000000000000810e+00
1.382799999999999940e+01,9.240000000000012648e-01
1.429100000000000037e+01,1.169999999999991047e-01
1.760600000000000165e+01,1.284999999999996589e+00
1.623999999999999844e+01,1.499000000000002331e+00
1.199799999999999933e+01,5.500000000000149214e-02
1.333000000000000007e+01,1.502000000000000668e+00
1.655399999999999849e+01,1.566000000000002501e+00
1.667999999999999972e+01,1.335000000000000853e+00
1.735099999999999909e+01,1.278999999999999915e+00
1.358200000000000074e+01,1.365999999999999659e+00
1.565300000000000047e+01,1.334999999999999076e+00
1.746300000000000097e+01,8.260000000000005116e-01
1.636599999999999966e+01,4.190000000000004832e-01
1.541900000000000048e+01,2.080999999999999517e+00
1.077200000000000024e+01,1.160999999999999588e+00
1.581499999999999950e+01,1.753999999999999559e+00
1.613899999999999935e+01,1.010999999999999233e+00
1.639600000000000080e+01,1.815999999999998948e+00
1.453999999999999915e+01,2.269999999999999574e+00
